model,h097,h100,h103,h106,h109,h112,h114,h043,h044,h045,h046,h047,h048,h049,h050,h051,h052,h053,h054,h055,h056,h057,h058,h059,h060,h061,h062,h063,h064,h065,h066,h067,h068,h069,h070,h071,h072,h073,h074,h075,h076,h077,h078,h079,h080,h081,h082,h083,h084,h085,h086,h087,h088,h089,h090,h091,h092,h093,h094,h095,h096,h098,h099,h101,h102,h104,h105,h107,h108,h110,h111,h112_114_max_balanced_0_10_50,h112_114_small_0_10_50,h113,h97_114_max_balanced_0_10_50,h97_114_small_0_10_50,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,average
logistic_m_/r_/logistic_r___2gram_bayram,0.688,0.696,0.77,0.674,0.774,0.808,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7411428571428572
logistic_m_/r_/logistic_r__,0.596,0.682,0.712,0.658,0.736,0.788,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702857142857143
logistic_m_/r_/logistic_new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765869365225391,0.762,,1.0,0.6464444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793578452417459
logistic_m_/r_/logistic__max_balanced_0_new,0.6081847649918962,0.6564613741545033,0.7486754966887417,0.7364341085271318,0.76410998552822,0.7899821109123435,0.7753195673549655,0.6688918558077437,0.6422466422466423,0.6413155190133607,0.6155660377358491,0.6333789329685362,0.6091101694915254,0.6533864541832669,0.6465648854961832,0.6778846153846154,0.6410958904109589,0.6263368983957219,0.6245210727969349,0.6474654377880185,0.6747114375655824,0.6343519494204426,0.6974595842956121,0.7174295774647887,0.6811175337186898,0.6528623629719854,0.6796585003711952,0.65992757996379,0.6938098747236551,0.6530773277222515,0.6754745068850019,0.6570631970260223,0.6741803278688525,0.67440543601359,0.6680161943319838,0.6721938775510204,0.6491410723581468,0.6130268199233716,0.6774441878367975,0.6976902173913043,0.6744868035190615,0.6830955469087765,0.6606037151702786,0.6829931972789116,0.7254758418740849,,0.640318302387268,0.6767001114827201,0.6194573130377233,0.5997150997150997,0.609202851587816,0.6939435968562182,0.723521905572097,0.6760030280090841,0.6542901716068643,0.6686046511627907,0.6284246575342466,0.6477651767845231,0.6551101480678946,0.6266173752310537,0.6764357608052102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6672123106645497
logistic_m_/r_/logistic__max_balanced_0_3_7_new,0.6596434359805511,0.6621573513705945,0.7506622516556292,0.7600269632625548,0.7619392185238785,0.7971377459749552,0.7979351032448377,0.6902536715620827,0.5982905982905983,0.6485097636176773,0.5904088050314465,0.63406292749658,0.6588983050847458,0.6165338645418327,0.5954198473282443,0.6388888888888888,0.6041095890410959,0.6163101604278075,0.6104725415070242,0.7012288786482335,0.6915005246589717,0.6691253951527925,0.687066974595843,0.7130281690140845,0.684971098265896,0.6626065773447016,0.6670378619153675,0.6722993361496681,0.6989683124539425,0.6728037874802736,0.6963155935988091,0.6658921933085502,0.6854508196721312,0.6868629671574179,0.676923076923077,0.7021683673469388,0.6621551275377408,0.6695402298850575,0.6851424172440339,0.6881793478260869,0.6832844574780058,0.6709900562040639,0.6586687306501547,0.7083900226757369,0.7159590043923866,0.7050713934022649,0.649867374005305,0.6995540691192865,0.6260754467240238,0.6405508072174739,0.6169799092676604,0.7142857142857143,0.7277754147171417,0.6843300529901589,0.6458658346333853,0.6366279069767442,0.6571061643835616,0.6507671781187458,0.66738894907909,0.6395563770794824,0.6678507992895204,0.7064431295200526,0.6631342324983943,0.6254681647940075,0.7115729129344321,0.7310118597022458,0.7478676219720232,0.7212020033388982,0.7766272189349113,0.8069472277889111,0.8298906439854192,,,0.7507163323782235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6828993763826118
logistic_m_/r_/logistic__max_balanced_0_3_7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654945054945055,0.6291970802919709,0.6487309644670051,0.6703216374269005,0.6458214894826606,0.6245161290322581,0.6666666666666666,0.7207729468599033,0.7016181229773463,0.7002369668246445,0.7152230971128609,0.707345971563981,0.7079091620986687,0.6670838548185232,0.700589970501475,0.657856093979442,0.6716247139588101,0.7369207772795217,0.6943907156673114,0.6955380577427821,0.705114254624592,0.6726899383983573,0.692358803986711,0.6755663430420712,0.7199485199485199,0.6660550458715596,0.6917771883289124,0.700215672178289,0.6952998379254457,0.6705596107055961,0.6768447837150128,0.7111622554660529,0.7034035656401945,0.7213779128672746,0.7246376811594203,0.7321033210332103,0.75998075998076,0.7004381161007667,0.7215288611544461,0.7003341997772001,0.6926936343681405,0.6753246753246753,0.6924891860007865,0.7057094878253568,0.7137476459510358,0.7039499413375049,0.7044609665427509,0.7268370607028753,0.6816647919010124,0.685823754789272,0.6716146622235686,0.6869592088998764,0.6353741496598639,0.668156091748585,0.7282206525395224,0.7500928332714445,0.6994519757715604,0.6796290756805264,0.6592936139850161,0.6933797909407665,0.7213838792786161,0.7478591817316841,0.7646245969599264,0.7839776803507373,0.7298821117375704,0.8083397092578424,0.7964601769911505,0.7805027590435316,0.8401709401709402,0.8347659980897804,0.8351528384279476,0.8527472527472527,0.7084645343035182
logistic_m_/r_/logistic__max_balanced_0_10_50_new,0.6081847649918962,0.6564613741545033,0.7486754966887417,0.7364341085271318,0.76410998552822,0.7899821109123435,0.7753195673549655,0.6688918558077437,0.6422466422466423,0.6413155190133607,0.6155660377358491,0.6333789329685362,0.6091101694915254,0.6533864541832669,0.6465648854961832,0.6778846153846154,0.6410958904109589,0.6263368983957219,0.6245210727969349,0.6474654377880185,0.6747114375655824,0.6343519494204426,0.6974595842956121,0.7174295774647887,0.6811175337186898,0.6528623629719854,0.6796585003711952,0.65992757996379,0.6938098747236551,0.6530773277222515,0.6754745068850019,0.6570631970260223,0.6741803278688525,0.67440543601359,0.6680161943319838,0.6721938775510204,0.6491410723581468,0.6130268199233716,0.6774441878367975,0.6976902173913043,0.6744868035190615,0.6830955469087765,0.6606037151702786,0.6829931972789116,0.7254758418740849,0.6971935007385525,0.640318302387268,0.6767001114827201,0.6194573130377233,0.5997150997150997,0.609202851587816,0.6939435968562182,0.723521905572097,0.6760030280090841,0.6542901716068643,0.6686046511627907,0.6284246575342466,0.6477651767845231,0.6551101480678946,0.6266173752310537,0.6764357608052102,0.6965811965811965,0.6775850995504175,0.6164794007490637,0.7201719813686851,0.7300025233409033,0.7553735926305015,0.7170283806343907,0.8002958579881657,0.7635270541082164,0.8254353989469421,,,0.760130986492018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6776742168472505
logistic_m_/r_/logistic__max_balanced_0_10_50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6263736263736264,0.6496350364963503,0.6182741116751269,0.6622807017543859,0.6634451392836839,0.6051612903225806,0.678117048346056,0.6714975845410628,0.6802588996763754,0.7061611374407583,0.6699475065616798,0.6860189573459715,0.6867658574784652,0.6357947434292867,0.6430678466076696,0.5859030837004405,0.6601830663615561,0.6965620328849028,0.6653771760154739,0.6955380577427821,0.6501632208922742,0.6611909650924025,0.6813953488372093,0.6735436893203883,0.7122265122265122,0.6678899082568808,0.6838196286472149,0.6441409058231489,0.6567260940032414,0.6204379562043796,0.642069550466497,0.7364787111622555,0.6612641815235009,0.6565349544072948,0.7279821627647715,0.6730627306273063,0.6974506974506974,0.6867469879518072,0.7220488819552782,0.6539175640549573,0.7193477579178426,0.6228119706380576,0.6802988596146284,0.6603694374475231,0.7160075329566855,0.6722721939773172,0.6947026022304833,0.6912939297124601,0.6735095613048369,0.7075351213282248,0.6852468948803393,0.7122991347342398,0.6282993197278911,0.6621983914209115,0.7124117053481333,0.7107315261789825,0.727141620997981,0.6871073885731379,0.6539422047805922,0.662020905923345,0.6930437983069562,0.7354900095147479,0.7604790419161677,0.7756078118772419,0.7196309584828293,0.7704667176740627,0.7936655798789007,0.7719190680564071,0.8376068376068376,0.8223495702005731,0.8362445414847162,0.8571428571428571,0.6909534501047522
logistic_m_/r_/logistic__max_balanced_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6263736263736264,0.6496350364963503,0.6182741116751269,0.6622807017543859,0.6634451392836839,0.6051612903225806,0.678117048346056,0.6714975845410628,0.6802588996763754,0.7061611374407583,0.6699475065616798,0.6860189573459715,0.6867658574784652,0.6357947434292867,0.6430678466076696,0.5859030837004405,0.6601830663615561,0.6965620328849028,0.6653771760154739,0.6955380577427821,0.6501632208922742,0.6611909650924025,0.6813953488372093,0.6735436893203883,0.7122265122265122,0.6678899082568808,0.6838196286472149,0.6441409058231489,0.6567260940032414,0.6204379562043796,0.642069550466497,0.7364787111622555,0.6612641815235009,0.6565349544072948,0.7279821627647715,0.6730627306273063,0.6974506974506974,0.6867469879518072,0.7220488819552782,0.6539175640549573,0.7193477579178426,0.6228119706380576,0.6802988596146284,0.6603694374475231,0.7160075329566855,0.6722721939773172,0.6947026022304833,,0.6735095613048369,0.7075351213282248,0.6852468948803393,0.7122991347342398,0.6282993197278911,0.6621983914209115,,,,,,,,,,,,,,,,,,,0.6703840062997214
logistic_m_/r_/logistic__bayram_new,0.596,0.682,0.712,0.658,0.736,0.788,0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.702857142857143
logistic_m_/r_/logistic__bayram_3_7_new,0.636,0.666,0.72,0.704,0.742,0.834,0.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7257142857142858
logistic_m_/r_/logistic__bayram_1_1_new,0.666,0.656,0.72,0.7,0.764,0.812,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7311428571428572
logistic_m_/r_/logistic__3gram_max_balanced_0_new,0.6588330632090762,0.7109291562833748,0.7314569536423841,0.7819346140883047,0.7908827785817656,0.8228980322003577,0.7999016715830876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7566908956554786
logistic_m_/r_/logistic__2gram_max_balanced_0_new,0.7098865478119936,0.7152011391954433,0.7360927152317881,0.7539602291877318,0.7970332850940666,0.8110912343470483,0.7812192723697149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7577834890339695
logistic_dict_m_/r_/logistic_dict__max_balanced_0_10_50_new,0.6081847649918962,0.6564613741545033,0.7486754966887417,0.7364341085271318,0.76410998552822,0.7899821109123435,0.7753195673549655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6965811965811965,0.6775850995504175,0.6164794007490637,0.7201719813686851,0.7300025233409033,0.7553735926305015,0.7170283806343907,0.8002958579881657,0.7635270541082164,0.8254353989469421,,,0.760130986492018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7300988266971279
logistic_dict_m_/r_/logistic_dict__3gram_max_balanced_0_10_50_new,0.6588330632090762,0.7109291562833748,0.7314569536423841,0.7819346140883047,0.7908827785817656,0.8228980322003577,0.7999016715830876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7008547008547008,0.7215799614643545,0.6955056179775281,0.7108563238982444,0.8014130709058794,0.7656090071647902,0.7625208681135225,0.801405325443787,0.8099532398129593,0.850546780072904,,,0.7887842816209578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761436969273221
logistic_dict_m_/r_/logistic_dict__2gram_max_balanced_0_10_50_new,0.7171799027552674,0.7290850836596654,0.7579470198675496,0.7795753286147624,0.7912445730824892,0.815742397137746,0.8048180924287119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7268244575936884,0.6904303147077714,0.6812734082397004,0.7255463991400931,0.7794600050466818,0.7830092118730808,0.75,0.8091715976331361,0.8026052104208417,0.8469015795868773,,,0.812116250511666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7668294906833183
logistic_bayram_baseline,0.596,0.6,0.71,0.667,0.751,0.767,0.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6945714285714286
lda_tfidf_m_/r_/lda_tfidf__bayram_new,0.514,0.558,0.612,0.592,0.572,0.62,0.666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5905714285714286
lda_noscale_lsqr_m_/r_/lda_noscale_lsqr__bayram_new,0.52,0.576,0.61,0.598,0.586,0.612,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5945714285714285
lda_m_/r_/ldalsqr_r__,0.524,0.564,0.608,0.592,0.572,0.632,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594857142857143
lda_m_/r_/lda_r___max_balanced_0,0.5996758508914101,0.6326094695621217,0.6801324503311258,0.6966632962588474,0.7286541244573083,0.7495527728085868,0.7350049164208456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6888989829614636
lda_m_/r_/lda_r__,0.524,0.564,0.608,0.592,0.572,0.632,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594857142857143
lda_m_/r_/lda__bayram_new,0.524,0.564,0.608,0.592,0.572,0.632,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594857142857143
lda_m_/r_/lda__bayram_3_7_new,0.578,0.554,0.62,0.664,0.67,0.72,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6422857142857143
lda_m_/r_/lda__bayram_1_1_new,0.544,0.602,0.602,0.642,0.66,0.666,0.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6205714285714284
lda_m_/r_/lda__3gram_max_balanced_0_new,0.5194489465153971,0.5393378426486294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5293933945820133
lda_6-3_m_/r_/lda_6-3__max_balanced_0_new,0.5996758508914101,0.6326094695621217,0.6801324503311258,0.6966632962588474,0.7286541244573083,0.7495527728085868,0.7350049164208456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6888989829614636
lda_6-3_m_/r_/lda_6-3__bayram_new,0.524,0.564,0.608,0.592,0.572,0.632,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594857142857143
lda_6-3_m_/r_/lda_6-3__bayram_3_7_new,0.578,0.554,0.62,0.664,0.67,0.72,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6422857142857143
lda_6-3_m_/r_/lda_6-3__bayram_1_1_new,0.556,0.572,0.586,0.594,0.6,0.652,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6025714285714285
lda_6-3_m_/r_/lda_6-3__3gram_max_balanced_0_new,0.5194489465153971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5194489465153971
knn_tfidf_m_/r_/knn_tfidf__bayram_new,0.534,0.542,0.594,0.598,0.62,0.648,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5997142857142858
knn_m_/r_/knn_r__,0.542,0.442,0.626,0.676,0.61,0.754,0.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.618
knn_m_/r_/knn__bayram_new,0.406,0.44,0.504,0.606,0.61,0.676,0.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5565714285714286
knn_m_/r_/knn__bayram_3_7_new,0.37,0.436,0.472,0.602,0.586,0.65,0.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5339999999999999
knn_m_/r_/knn__bayram_1_1_new,0.356,0.444,0.476,0.6,0.58,0.644,0.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5265714285714286
knn_m_/r_/knn__3gram_max_balanced_0_new,0.526742301458671,0.5795656817372731,0.6420529801324504,0.6983485001685203,0.7141823444283647,0.7076923076923077,0.6892822025565388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6511237597391608
knn_m_/r_/knn__2gram_max_balanced_0_new,0.5275526742301458,0.5582057671769313,0.6374172185430463,0.6956521739130435,0.7239507959479016,0.6894454382826476,0.6858407079646017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6454378251511883
cnn_m_/r_/cnn__bayram_new,0.546,0.818,0.654,0.0,0.268,0.586,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5288571428571428
cnn_m_/r_/cnn__bayram_1_1_new,0.272,0.71,0.604,0.58,0.546,0.782,0.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5828571428571429
cnn_32_5_m_/r_/cnn_32_5__bayram_1_1_new,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
cnn_128_7_e128_s1_m_/r_/cnn_128_7_e128_s1__bayram_1_1_new,0.414,0.572,0.544,0.618,0.6,0.754,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5877142857142857
cnn2_avg_drop_128_7_l128_s1_d3_10_e512_m_/r_/cnn2_avg_drop_128_7_l128_s1_d3_10_e512__max_balanced_0_1_1_new,0.5907617504051864,0.6251334994660022,0.7970198675496689,0.7320525783619818,0.7782199710564399,0.7477638640429338,0.7418879056047197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7161199194981333
cnn2_avg_drop_128_7_l128_s1_d3_10_e300_glove_trainable_m_/r_/cnn2_avg_drop_128_7_l128_s1_d3_10_e300_glove_trainable__max_balanced_0_1_1_new,0.6175040518638574,0.6340334638661446,0.6880794701986755,0.7408156386922817,0.6812590448625181,0.7817531305903399,0.7846607669616519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7040150810050669
cnn2_avg_drop_128_7_l128_s1_d3_10_e300_glove_part_m_/r_/cnn2_avg_drop_128_7_l128_s1_d3_10_e300_glove_part__max_balanced_0_1_1_new,0.5514586709886548,0.6607333570665718,0.7357615894039735,0.7684529828109201,0.731548480463097,0.8085867620751341,0.7482792527040315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7149744422160547
