model,h097,h100,h103,h106,h109,h112,h114,h043,h044,h045,h046,h047,h048,h049,h050,h051,h052,h053,h054,h055,h056,h057,h058,h059,h060,h061,h062,h063,h064,h065,h066,h067,h068,h069,h070,h071,h072,h073,h074,h075,h076,h077,h078,h079,h080,h081,h082,h083,h084,h085,h086,h087,h088,h089,h090,h091,h092,h093,h094,h095,h096,h098,h099,h101,h102,h104,h105,h107,h108,h110,h111,h112_114_max_balanced_0_10_50,h112_114_small_0_10_50,h113,h97_114_max_balanced_0_10_50,h97_114_small_0_10_50,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,average
xg_boost_fullgird_m_/r_/xg_boost_fullgird__bayram_new,0.582,0.58,0.65,0.648,0.766,0.782,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6802857142857144
xg_boost_6-3_m_/r_/xg_boost_6-3__max_balanced_0_new,0.6478930307941653,0.6774652901388395,0.6672185430463576,0.6737445230872936,0.7720694645441389,0.8017889087656529,0.7699115044247787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7157273235430324
xg_boost_6-3_m_/r_/xg_boost_6-3__bayram_new,0.592,0.6,0.672,0.634,0.772,0.764,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6814285714285714
xg_boost_6-3_m_/r_/xg_boost_6-3__bayram_3_7_new,0.55,0.576,0.68,0.658,0.762,0.756,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6737142857142857
xg_boost_6-3_m_/r_/xg_boost_6-3__bayram_1_1_new,0.594,0.62,0.642,0.636,0.728,0.752,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6765714285714285
xg_boost_6-3_m_/r_/xg_boost_6-3__3gram_max_balanced_0_new,0.6535656401944895,0.6731933072267711,0.6774834437086092,0.7138523761375126,0.776410998552822,0.807871198568873,0.783677482792527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7265792067402291
xg_boost_6-3_m_/r_/xg_boost_6-3__2gram_max_balanced_0_new,0.6389789303079416,0.6739053043787825,0.6794701986754967,0.7121671722278395,0.774602026049204,0.8153846153846154,0.7841691248770895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7255253388429956
transformer_max_2_d3_10_m_/r_/transformer_max_2_d3_10__max_balanced_0_1_1_new,0.7220421393841167,0.5888216447134211,0.5844370860927153,0.7216043141220088,0.8390014471780028,0.7416815742397138,0.7871189773844641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7121010261592061
transformer_hd_e128_2_d3_90_m_/r_/transformer_hd_e128_2_d3_90__max_balanced_0_1_1_new,0.9931118314424635,0.20576717693129226,0.9897350993377484,0.6582406471183013,0.8646888567293777,0.8032200357781754,0.8313667649950836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7637329160474916
transformer_e64_2_d3_10_m_/r_/transformer_e64_2_d3_10__max_balanced_0_1_1_new,0.7653970826580226,0.7874688501245996,0.6996688741721855,0.756319514661274,0.8386396526772794,0.8275491949910555,0.8539823008849557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7898607814527674
transformer_e64_2_d3_10_l64_m_/r_/transformer_e64_2_d3_10_l64__max_balanced_0_1_1_new,0.5518638573743923,0.7910288358846564,0.723841059602649,0.6353218739467476,0.8111432706222865,0.7835420393559929,0.8180924287118977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7306904807855175
transformer_e64_2_d3_10_l32_m_/r_/transformer_e64_2_d3_10_l32__max_balanced_0_1_1_new,0.6503241491085899,0.7888928444286223,0.7586092715231788,0.6889113582743512,0.8129522431259045,0.7663685152057245,0.8298918387413963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7565643172011096
transformer_e64_2_d3_10_l128_m_/r_/transformer_e64_2_d3_10_l128__max_balanced_0_1_1_new,0.6717990275526742,0.7896048415806337,0.7003311258278145,0.7691270643747894,0.8531114327062229,0.7477638640429338,0.8058013765978368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7625055332404151
transformer_e512_2_d3_10_l128_m_/r_/transformer_e512_2_d3_10_l128__max_balanced_0_1_1_new,1.0,1.0,0.666887417218543,0.8415908324907314,0.0,1.0,0.8141592920353983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7603767916778105
transformer_e50_2_d3_10_l128_m_/r_/transformer_e50_2_d3_10_l128__max_balanced_0_1_1_new,0.8022690437601296,0.7639729441082236,0.7105960264900663,0.7401415571284126,0.8277858176555717,0.7899821109123435,0.8593903638151426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7848768376956985
transformer_e50_2_d3_10_l128_glove_trainable_m_/r_/transformer_e50_2_d3_10_l128_glove_trainable__max_balanced_0_1_1_new,0.6000810372771475,0.6140975436098256,0.6576158940397351,0.6393663633299629,0.7467438494934877,0.8021466905187835,0.8269419862340216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6981419092147092
transformer_e50_2_d3_10_l128_glove_not_trainable_m_/r_/transformer_e50_2_d3_10_l128_glove_not_trainable__max_balanced_0_1_1_new,0.5332252836304701,0.6820932716269135,0.6043046357615894,0.5743174924165824,0.7279305354558611,0.7245080500894454,0.6415929203539823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6411388841906921
transformer_e32_2_d3_10_m_/r_/transformer_e32_2_d3_10__max_balanced_0_1_1_new,0.6547811993517018,0.716625133499466,0.7821192052980133,0.7964273677114931,0.8256150506512301,0.7867620751341682,0.772369714847591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7620999637848093
transformer_e32_2_d3_10_l32_m_/r_/transformer_e32_2_d3_10_l32__max_balanced_0_1_1_new,0.6345218800648298,0.7475970096119615,0.769205298013245,0.5908324907313784,0.7279305354558611,0.8100178890876565,0.7669616519174042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7210095364117624
transformer_e32_2_d3_10_l16_m_/r_/transformer_e32_2_d3_10_l16__max_balanced_0_1_1_new,0.586709886547812,0.7152011391954433,0.7705298013245033,0.6033029996629592,0.8809696092619392,0.827906976744186,0.7477876106194691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733201146193759
transformer_e300_2_d3_10_l128_m_/r_/transformer_e300_2_d3_10_l128__max_balanced_0_1_1_new,0.6717990275526742,0.6856532573869705,0.7384105960264901,0.673407482305359,0.8303183791606368,0.7656529516994633,0.8298918387413963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74216193326757
transformer_e300_2_d3_10_l128_glove_trainable_m_/r_/transformer_e300_2_d3_10_l128_glove_trainable__max_balanced_0_1_1_new,0.6243922204213939,0.7301530793876825,0.7788079470198676,0.6535220761712167,0.774602026049204,0.7338103756708408,0.8377581120943953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7332922624020858
transformer_e300_2_d3_10_l128_glove_not_trainable_m_/r_/transformer_e300_2_d3_10_l128_glove_not_trainable__max_balanced_0_1_1_new,0.6701782820097245,0.7109291562833748,0.6066225165562914,0.6167846309403437,0.7594066570188133,0.7348837209302326,0.7413962635201573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6914573181798482
transformer_e300_2_d3_10_l128_glove840_trainable_m_/r_/transformer_e300_2_d3_10_l128_glove840_trainable__max_balanced_0_1_1_new,0.6487034035656402,0.7935208259166964,0.7635761589403973,0.7229524772497472,0.8335745296671491,0.7785330948121646,0.8048180924287119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7636683689400724
transformer_e300_2_d3_10_l128_glove840_not_trainable_m_/r_/transformer_e300_2_d3_10_l128_glove840_not_trainable__max_balanced_0_1_1_new,0.513776337115073,0.680313278746885,0.7122516556291391,0.6343107516009437,0.7192474674384949,0.7441860465116279,0.7586037364798427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6803841819317151
transformer_e256_2_d3_10_l128_m_/r_/transformer_e256_2_d3_10_l128__max_balanced_0_1_1_new,0.6904376012965965,0.6290494838020648,0.7327814569536424,0.7084597236265588,0.7395079594790159,0.8307692307692308,0.7522123893805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7261739779010913
transformer_e200_2_d3_10_l128_m_/r_/transformer_e200_2_d3_10_l128__max_balanced_0_1_1_new,0.5907617504051864,0.6977572089711641,0.795364238410596,0.6632962588473206,0.7840086830680174,0.728443649373882,0.7595870206489675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7170312585321621
transformer_e200_2_d3_10_l128_glove_trainable_m_/r_/transformer_e200_2_d3_10_l128_glove_trainable__max_balanced_0_1_1_new,0.8123987034035657,0.6326094695621217,0.6241721854304636,0.7475564543309741,0.7463820549927641,0.7602862254025045,0.8249754178957719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7354829301454523
transformer_e200_2_d3_10_l128_glove_not_trainable_m_/r_/transformer_e200_2_d3_10_l128_glove_not_trainable__max_balanced_0_1_1_new,0.6681523500810372,0.5247419010323958,0.6738410596026491,0.6609369733737782,0.7301013024602026,0.8143112701252236,0.7512291052114061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6890448516980989
transformer_e128_2_nd_l128_m_/r_/transformer_e128_2_nd_l128__max_balanced_0_1_1_new,0.7200162074554295,0.7753648985404058,0.6235099337748344,0.6612740141557129,0.7963096960926194,0.8203935599284436,0.8176007866273353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7449241566535402
transformer_e128_2_d3_10_l64_m_/r_/transformer_e128_2_d3_10_l64__max_balanced_0_1_1_new,0.4967585089141005,0.74937700249199,0.6798013245033112,0.7111560498820357,0.8324891461649783,0.7910554561717352,0.7492625368731564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7157000035716153
transformer_e128_2_d3_10_l32_m_/r_/transformer_e128_2_d3_10_l32__max_balanced_0_1_1_new,0.0,1.0,0.15298013245033112,0.6599258510279744,0.8379160636758322,0.7252236135957066,0.7330383480825958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5870120012617772
transformer_e128_2_d3_10_l16_m_/r_/transformer_e128_2_d3_10_l16__max_balanced_0_1_1_new,1.0,0.0,0.0,0.7950792045837546,0.8390014471780028,0.7491949910554562,0.8107177974434612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5991419200372393
transformer_e100_2_d3_10_l128_m_/r_/transformer_e100_2_d3_10_l128__max_balanced_0_1_1_new,0.7175850891410048,0.752936988252047,0.7490066225165563,0.6885743174924166,0.7854558610709117,0.8293381037567084,0.7438544739429696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7523930651675163
transformer_e100_2_d3_10_l128_glove_trainable_m_/r_/transformer_e100_2_d3_10_l128_glove_trainable__max_balanced_0_1_1_new,0.6247974068071313,0.7098611605553578,0.773841059602649,0.6595888102460398,0.8270622286541245,0.7416815742397138,0.8043264503441495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7344512414927379
transformer_e100_2_d3_10_l128_glove_not_trainable_m_/r_/transformer_e100_2_d3_10_l128_glove_not_trainable__max_balanced_0_1_1_new,0.7009724473257699,0.6233535065859737,0.5642384105960265,0.5928547354229862,0.748191027496382,0.7796064400715563,0.6927236971484759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6717057520924529
transformer_2_d3_20_m_/r_/transformer_2_d3_20__max_balanced_0_1_1_new,0.703808752025932,0.7440370238519046,0.7834437086092715,0.7077856420626896,0.8274240231548481,0.7917710196779965,0.7831858407079646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7630651442986581
transformer_2_2_m_/r_/transformer_2_2__max_balanced_0_1_1_new,0.752836304700162,0.7322890708437166,0.7715231788079471,0.7131782945736435,0.7901591895803184,0.8450805008944544,0.7507374631268436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7651148575038693
transformer2_e64_2_d3_10_l128_m_/r_/transformer2_e64_2_d3_10_l128__max_balanced_0_1_1_new,0.6377633711507293,0.7746529013883945,0.6794701986754967,0.7411526794742164,0.7677279305354558,0.7534883720930232,0.7699115044247787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7320238511060136
transformer2_e32_2_d3_10_l128_m_/r_/transformer2_e32_2_d3_10_l128__max_balanced_0_1_1_new,0.6936790923824959,0.6796012815948737,0.6327814569536424,0.78597910347152,0.7742402315484804,0.786046511627907,0.7817109144542773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7334340845761709
svm_npr_m_/r_/svm_npr__max_balanced_0_new,0.6888168557536467,0.7006051975792097,0.7536423841059603,0.7526120660599933,0.8100578871201157,0.835778175313059,0.8289085545722714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7672030172148937
svm_npr_m_/r_/svm_npr__bayram_new,0.618,0.644,0.732,0.658,0.784,0.782,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7148571428571427
svm_npr_m_/r_/svm_npr__bayram_3_7_new,0.636,0.644,0.738,0.664,0.808,0.794,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7245714285714288
svm_npr_m_/r_/svm_npr__bayram_1_1_new,0.638,0.65,0.746,0.664,0.806,0.798,0.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7277142857142856
svm_m_/r_/svm_r__,0.56,0.616,0.716,0.656,0.776,0.78,0.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.690857142857143
svm_m_/r_/svm_fullgrid_r__,0.608,0.636,0.724,0.656,0.776,0.78,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7085714285714287
svm_m_/r_/svm_cv_c_r__,0.606,0.636,0.734,0.656,0.782,0.78,0.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7114285714285715
svm_m_/r_/svm2_r__,0.556,0.518,0.722,0.63,0.772,0.77,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6788571428571429
svm_cv_c_tfidf_m_/r_/svm_cv_c_tfidf__bayram_new,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
svm_cv_c_m_/r_/svm_cv_c_r___max_balanced_0,0.6807131280388979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6807131280388979
svm_cv_c_m_/r_/svm_cv_c__max_balanced_0_new,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
svm_cv_c_m_/r_/svm_cv_c__bayram_new,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
svm_bayram_baseline,0.607,0.62,0.7,0.6740000000000002,0.778,0.787,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7065714285714286
sk_logistic_m_/r_/sk_logisticcv_r__,0.598,0.616,0.72,0.65,0.728,0.766,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6900000000000001
sk_logistic_m_/r_/sk_logisticcv2_r__,0.594,0.6,0.72,0.648,0.784,0.772,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696
